date,topic,cluster_compound,n_sentences
2016-09-21,53,-0.999995891011622,1
2016-12-14,0,-0.39984306400219793,3
2016-12-14,1,-0.2069520803294722,7
2016-12-14,2,0.3791587014831514,7
2016-12-14,3,0.3543502777432934,4
2016-12-14,4,-0.6753835536880123,12
2016-12-14,5,-0.2835417605820112,2
2016-12-14,6,-0.06778178409552181,7
2016-12-14,7,-0.0010250436205296865,1
2016-12-14,8,0.732910986058414,1
2016-12-14,9,-0.006281521145012903,3
2016-12-14,12,-0.9999863714086246,1
2016-12-14,13,-0.007527497076937705,7
2016-12-14,16,0.1183012228257958,7
2016-12-14,17,-0.9991839552822057,1
2016-12-14,20,-0.7973073294851929,1
2016-12-14,22,-3.8210810380689963e-05,2
2016-12-14,23,-3.854314794438096e-06,1
2016-12-14,24,-0.34970499102533786,7
2016-12-14,26,-0.09603531533502974,1
2016-12-14,28,0.008352028068703277,2
2016-12-14,29,-0.7443951027735428,3
2016-12-14,31,0.09822941631155117,5
2016-12-14,32,-2.7144479661937265e-05,3
2016-12-14,34,-0.00013238458584652335,1
2016-12-14,35,0.9999418737963879,1
2016-12-14,36,-0.0002877497908415627,4
2016-12-14,39,-0.0006589421827811748,2
2016-12-14,44,0.38048852311735687,3
2016-12-14,45,0.3246031526143535,3
2016-12-14,46,0.6352395924285972,2
2016-12-14,47,-0.004457276179891778,1
2016-12-14,50,-0.0003724842508745496,1
2016-12-14,52,-0.7795927697479783,1
2017-03-15,0,0.27764536982795107,3
2017-03-15,1,0.19850910519260873,5
2017-03-15,2,0.5690973945540179,5
2017-03-15,4,-0.6109822866401373,2
2017-03-15,5,-0.11875460759850082,9
2017-03-15,6,0.059283339581853056,4
2017-03-15,7,-0.18147296916956748,5
2017-03-15,8,0.5417957118697814,2
2017-03-15,9,-0.0024924244498834014,1
2017-03-15,10,0.27088445275675177,4
2017-03-15,11,0.49998105743194365,2
2017-03-15,12,-0.4019190166509361,2
2017-03-15,13,0.9999923680321103,1
2017-03-15,15,-0.0066947096202056855,1
2017-03-15,16,-0.004234333381305078,2
2017-03-15,17,-0.8539477758458816,1
2017-03-15,21,0.011498247093337946,3
2017-03-15,22,-0.0007948320246195332,3
2017-03-15,23,-0.14727859285790146,2
2017-03-15,24,-0.016442622104313562,9
2017-03-15,27,0.3139875129215663,3
2017-03-15,31,0.9626772296614945,1
2017-03-15,33,0.9999999974215594,1
2017-03-15,34,-0.18932109531557062,4
2017-03-15,35,0.00018071015165332938,1
2017-03-15,37,-0.003611956664826721,1
2017-03-15,38,-0.6070260177366436,1
2017-03-15,39,0.9597774823196232,1
2017-03-15,40,-0.9924782519137807,1
2017-03-15,41,-0.000989501964795636,1
2017-03-15,44,-0.006887053017067046,1
2017-03-15,45,-0.9999128175222722,1
2017-03-15,46,-5.673099596492648e-05,1
2017-03-15,47,-0.47421492238630947,4
2017-03-15,48,-0.00320334192701921,1
2017-03-15,51,-0.01062754521141566,3
2017-06-14,0,-0.2692084436628029,13
2017-06-14,1,-0.13618179988461268,7
2017-06-14,2,0.22855209672815846,5
2017-06-14,4,-0.4698873499717191,4
2017-06-14,5,0.3324538970910323,7
2017-06-14,6,-0.05108231831595731,5
2017-06-14,7,-0.41015586385579184,2
2017-06-14,8,-0.00026279051500210926,2
2017-06-14,9,0.007284972132765688,1
2017-06-14,11,0.05249545326138261,4
2017-06-14,13,0.37764857369120364,4
2017-06-14,15,-0.010936112948229493,2
2017-06-14,16,-2.566265465908657e-06,1
2017-06-14,17,-0.2600401125903507,3
2017-06-14,18,-2.2318057091297305e-06,1
2017-06-14,21,0.49542231311852447,2
2017-06-14,22,0.0009221150841121073,2
2017-06-14,23,-0.00013441489090837422,1
2017-06-14,24,-0.10572288636004352,12
2017-06-14,25,-5.578187028731918e-05,1
2017-06-14,26,-0.33050643369076244,3
2017-06-14,28,0.05168191239326916,5
2017-06-14,30,0.00805927668968387,4
2017-06-14,31,-0.6237772234793132,3
2017-06-14,32,9.759327099345683e-05,1
2017-06-14,34,0.7032858196180314,2
2017-06-14,35,-0.0011059037128688942,1
2017-06-14,36,0.24937514561480612,4
2017-06-14,38,-0.5879528395307716,1
2017-06-14,39,0.17168043668061728,4
2017-06-14,43,-0.00017878991093311924,1
2017-06-14,46,-0.4910591875474779,2
2017-06-14,47,-0.9973030204710085,1
2017-06-14,51,-0.47760650015561623,2
2017-09-20,0,-0.25605652328873213,14
2017-09-20,1,0.8556456407409941,3
2017-09-20,2,0.47925311205893417,4
2017-09-20,3,0.0026200499729611693,2
2017-09-20,4,0.6446291661954137,5
2017-09-20,5,-0.0710929812022089,7
2017-09-20,6,0.00035721269584125065,3
2017-09-20,7,0.03138987528363657,2
2017-09-20,8,-0.7415987929125549,1
2017-09-20,9,-0.15303094593491107,7
2017-09-20,10,-0.9704626766470028,1
2017-09-20,11,-0.00035904084415960824,1
2017-09-20,13,0.04837017232419294,8
2017-09-20,16,-0.9929718581370253,2
2017-09-20,17,-0.500340030688676,2
2017-09-20,18,-4.68287653347943e-05,1
2017-09-20,20,0.3327855426580489,3
2017-09-20,22,-0.00043222397688946756,8
2017-09-20,23,-1.8494977439331706e-05,1
2017-09-20,24,-0.30475130465466044,14
2017-09-20,25,-0.021150300908630015,1
2017-09-20,26,-4.5610568292886455e-05,1
2017-09-20,28,0.6532576231304775,3
2017-09-20,29,-0.9934108940969963,1
2017-09-20,30,0.03544214455268957,4
2017-09-20,31,-0.4334950823242991,4
2017-09-20,32,0.000548716721823439,1
2017-09-20,33,0.0032183437870116904,2
2017-09-20,34,-0.009081328009415301,2
2017-09-20,39,0.05558173640068872,7
2017-09-20,42,0.9161955970921554,1
2017-09-20,45,0.5618730648016026,2
2017-09-20,46,-5.324561894326507e-05,1
2017-09-20,47,-0.6639094523595,3
2017-09-20,50,-0.014011998195201159,1
2017-12-13,0,-0.28055429656611075,12
2017-12-13,1,0.5440512992314828,5
2017-12-13,2,0.5941075161738916,6
2017-12-13,4,-0.3626311589500152,7
2017-12-13,5,0.0337898529272934,5
2017-12-13,6,0.0009836131648626179,1
2017-12-13,7,-0.22587757236442485,3
2017-12-13,9,-0.48715710449323524,2
2017-12-13,10,0.7141729305073232,4
2017-12-13,13,0.49991085779525957,4
2017-12-13,14,-6.949452517801546e-05,1
2017-12-13,15,-0.21576424327213317,1
2017-12-13,16,-0.08092317705964953,14
2017-12-13,17,-0.4550178904765592,3
2017-12-13,18,-0.3333463271949692,3
2017-12-13,20,-0.8591921141833154,1
2017-12-13,21,0.33134835441495153,3
2017-12-13,22,0.23988115768037943,5
2017-12-13,23,-8.465232531307265e-05,1
2017-12-13,24,0.23919910010215517,4
2017-12-13,25,-0.0283926096490827,10
2017-12-13,26,-0.6671471503398388,3
2017-12-13,27,-0.33443509727051907,3
2017-12-13,28,0.5937183648347855,1
2017-12-13,30,-0.5051815417498702,4
2017-12-13,31,-0.4998112723707777,2
2017-12-13,32,0.3324062051065842,3
2017-12-13,34,-0.1789869023681831,5
2017-12-13,38,-0.3311576005769439,3
2017-12-13,41,-0.0034319013454175242,3
2017-12-13,42,-0.45472778675321024,1
2017-12-13,43,0.6466796975582838,1
2017-12-13,44,0.20014983908003123,6
2017-12-13,45,-0.02802045722009744,8
2017-12-13,51,-0.9999992424808966,1
2017-12-13,52,-0.3685469808142443,2
2017-12-13,53,-0.9946684767928673,1
2018-03-21,0,-0.5086097009819923,6
2018-03-21,1,0.4748171363853544,2
2018-03-21,2,0.9999974488814907,2
2018-03-21,3,-0.002559471377026057,2
2018-03-21,4,-0.6886283339401416,5
2018-03-21,5,-0.002897062964621,2
2018-03-21,7,0.9999998068955236,1
2018-03-21,8,0.702568036833331,3
2018-03-21,9,0.4999924824703186,2
2018-03-21,10,0.5941886224296162,5
2018-03-21,11,0.9656124181492487,1
2018-03-21,12,-8.457651529170107e-05,1
2018-03-21,13,0.0022953008213875137,4
2018-03-21,14,-0.040623954780585336,1
2018-03-21,15,0.19995868462121394,5
2018-03-21,16,0.20296677334306706,5
2018-03-21,17,-0.2788664306731808,3
2018-03-21,18,-0.00013451940622033476,5
2018-03-21,20,-0.014972371809385154,8
2018-03-21,22,-0.0017206971785341807,4
2018-03-21,23,0.2541619198790315,3
2018-03-21,24,0.007699463476456003,3
2018-03-21,25,0.4524838928162751,2
2018-03-21,26,-0.0005156395322867269,4
2018-03-21,27,0.14957751353940693,5
2018-03-21,28,-0.42382665287004784,4
2018-03-21,29,0.0001938260342839726,4
2018-03-21,30,-8.352252734766807e-06,1
2018-03-21,31,-0.02216171131703959,2
2018-03-21,33,0.0001486374214891839,1
2018-03-21,34,-0.1621609613992779,3
2018-03-21,36,-0.0002404323956148128,3
2018-03-21,37,-5.349365673623652e-05,1
2018-03-21,38,-0.36581147590186447,1
2018-03-21,39,-0.0004097196592169894,2
2018-03-21,41,-0.018561732897069305,1
2018-03-21,42,-0.5923098190687597,1
2018-03-21,43,-0.9994187559204875,1
2018-03-21,44,0.9912849611137062,1
2018-03-21,45,-0.7130495279452589,1
2018-03-21,46,-2.8287170607654843e-05,1
2018-03-21,47,-0.03218369021851686,2
2018-03-21,49,-0.21172092055041958,4
2018-03-21,51,-0.002587501495186828,5
2018-03-21,52,-0.5237055544751428,2
2018-06-13,0,-0.05034736800942028,10
2018-06-13,1,0.3564539154547802,5
2018-06-13,2,0.3680948387018104,12
2018-06-13,3,0.30896162974810676,3
2018-06-13,4,-0.2899718715138988,8
2018-06-13,5,-0.15512723527899652,9
2018-06-13,6,0.05998461512218763,7
2018-06-13,7,-0.00023786055351138202,1
2018-06-13,8,-0.25806084302696775,8
2018-06-13,9,-0.0003977870755988988,2
2018-06-13,11,-0.08620743913343176,1
2018-06-13,12,-0.054318555397537695,5
2018-06-13,13,0.6132072769221638,3
2018-06-13,14,-0.4599824915494537,1
2018-06-13,15,0.0005910421875038688,3
2018-06-13,16,0.23855225810393133,4
2018-06-13,17,-0.2834558092072257,2
2018-06-13,18,-0.002161139770562512,9
2018-06-13,20,-6.203895081569044e-05,1
2018-06-13,21,-2.655845310073346e-05,1
2018-06-13,22,-0.27441047571323907,2
2018-06-13,23,-7.916174581623636e-06,1
2018-06-13,24,-0.001640666502936483,4
2018-06-13,25,-8.394565873004467e-05,1
2018-06-13,26,-0.00019866256876355237,2
2018-06-13,27,0.17382390231650788,5
2018-06-13,28,0.05292266980042507,6
2018-06-13,29,-0.23978335646183435,4
2018-06-13,30,-0.08945756194134447,2
2018-06-13,31,-0.014028244855580851,1
2018-06-13,32,0.332657025420455,3
2018-06-13,33,0.7923480310374457,5
2018-06-13,34,-0.9999768032029621,1
2018-06-13,35,-0.018787152133882046,1
2018-06-13,36,-8.52180825177129e-05,1
2018-06-13,37,0.26186264154239325,2
2018-06-13,38,-0.5078369210177698,6
2018-06-13,40,-3.091429118740052e-05,1
2018-06-13,42,-0.007310323911951855,1
2018-06-13,43,-0.00022569722057141917,3
2018-06-13,46,-0.00020253127922842395,2
2018-06-13,47,-0.0347578782373148,11
2018-06-13,49,-0.616447523527313,1
2018-06-13,51,0.14708232363468793,5
2018-06-13,52,-0.4536683515497657,2
2018-09-26,0,-0.13052039906983737,6
2018-09-26,1,-0.06557564038702322,7
2018-09-26,2,0.5332961233039087,14
2018-09-26,3,0.43756662675393726,5
2018-09-26,4,-0.2321918261974523,7
2018-09-26,6,-0.007226541780357347,6
2018-09-26,7,-0.0009047712228493765,1
2018-09-26,8,-0.4399370918636123,2
2018-09-26,9,0.30922267868648606,6
2018-09-26,10,0.19811665138969375,5
2018-09-26,11,-0.004272087108489586,2
2018-09-26,12,-0.0012254456845634347,6
2018-09-26,13,0.48496342188108166,6
2018-09-26,14,-0.20861874469983732,4
2018-09-26,15,0.0005284144062898122,2
2018-09-26,16,-0.01341221586619099,5
2018-09-26,17,-0.995931931320925,4
2018-09-26,18,-0.0457162229323103,5
2018-09-26,20,-0.1874714925406579,5
2018-09-26,21,0.06450657032610252,4
2018-09-26,22,0.24746159367714426,4
2018-09-26,24,-0.010312537954113006,7
2018-09-26,25,-6.438505579353659e-06,1
2018-09-26,26,-0.9999386816907645,1
2018-09-26,27,-0.15533910819706306,5
2018-09-26,29,0.5934092090174469,3
2018-09-26,30,-0.00019885227305849185,2
2018-09-26,31,-0.026567414259981586,6
2018-09-26,32,0.0003884698235196993,1
2018-09-26,33,0.0005530838433571716,2
2018-09-26,34,-0.09574962798303374,10
2018-09-26,35,0.9999997130149367,1
2018-09-26,36,-0.00016574548772041453,2
2018-09-26,37,-0.006022537001020585,3
2018-09-26,38,-0.4943229416239774,3
2018-09-26,41,-0.0009504271390596841,4
2018-09-26,42,-0.5153540641294967,3
2018-09-26,44,-0.02365797498475075,2
2018-09-26,45,0.671727499275157,4
2018-09-26,46,-0.4993625744637029,2
2018-09-26,47,-0.1316942635080877,5
2018-09-26,48,-0.18965200580558986,5
2018-09-26,49,-0.0016610355072543825,2
2018-09-26,51,-7.779559678056103e-05,2
2018-09-26,52,-0.24064923751257083,5
2018-09-26,53,-0.009383873955812305,1
2018-12-19,0,-0.07719744588341666,6
2018-12-19,1,-0.00973836170892568,5
2018-12-19,2,-0.15066437402800847,8
2018-12-19,3,0.4672374573833835,2
2018-12-19,4,0.11894108162345181,3
2018-12-19,5,0.35083850467890443,5
2018-12-19,6,-0.017394361835340533,5
2018-12-19,7,0.06834688332381855,8
2018-12-19,8,-0.8331801990801727,6
2018-12-19,9,0.3305635630532606,3
2018-12-19,10,0.3564604436105969,14
2018-12-19,11,-0.9914924691656779,1
2018-12-19,12,-0.0004760234338239873,6
2018-12-19,13,0.004339948296546936,1
2018-12-19,15,-0.0007643459397513652,5
2018-12-19,17,-0.1588474662275985,2
2018-12-19,18,-6.316330123468106e-05,1
2018-12-19,20,0.5712801233320678,7
2018-12-19,22,0.4825935313394609,2
2018-12-19,23,0.49901198869167196,2
2018-12-19,24,0.9387386236339808,1
2018-12-19,25,-1.4451330798692652e-05,1
2018-12-19,26,-1.7086180761793912e-05,2
2018-12-19,27,0.2682917528475812,6
2018-12-19,28,0.42297245373227055,2
2018-12-19,29,-0.0029489199514500797,1
2018-12-19,31,-0.11101335455896333,1
2018-12-19,32,0.4940062866127448,4
2018-12-19,33,0.9999995106001451,1
2018-12-19,34,-0.005508177861592856,4
2018-12-19,36,0.4999910398820333,2
2018-12-19,38,-0.06126974898506887,1
2018-12-19,41,-0.004715779679827392,1
2018-12-19,43,-0.008256458780124376,1
2018-12-19,44,0.4631171929795528,2
2018-12-19,45,-0.00024327529345669063,1
2018-12-19,47,-0.029459673515111716,5
2018-12-19,48,-0.021922116729001573,1
2018-12-19,49,-0.027375176432542503,1
2018-12-19,51,0.22277671598759716,3
2019-01-30,0,-0.010723134772755216,2
2019-01-30,1,0.999999989757371,1
2019-01-30,2,-0.004773237622256232,7
2019-01-30,3,0.5021007232741113,4
2019-01-30,5,-1.8437227481626906e-05,1
2019-01-30,6,-0.03307315386535947,8
2019-01-30,7,0.0014400991415950415,4
2019-01-30,8,-0.15403640759348747,2
2019-01-30,9,0.005464590038172901,1
2019-01-30,10,0.3333339253295701,3
2019-01-30,11,-3.329756133041428e-07,1
2019-01-30,12,-0.005052021303160359,5
2019-01-30,13,0.6664474356239983,3
2019-01-30,15,0.3334752184960941,3
2019-01-30,16,-0.06054176299790015,2
2019-01-30,17,0.20075735532287337,5
2019-01-30,18,-0.0005754230446797237,3
2019-01-30,19,4.7533540055155754e-05,1
2019-01-30,20,-0.000652052017215965,1
2019-01-30,22,0.4972391823976068,2
2019-01-30,23,-4.719048104995238e-05,4
2019-01-30,24,-3.987909835245773e-06,1
2019-01-30,25,0.0014571900610889088,2
2019-01-30,26,-0.00022141634483811382,3
2019-01-30,29,-0.48221276409401526,2
2019-01-30,30,-0.00010420245735076605,3
2019-01-30,31,0.00022164462500029458,5
2019-01-30,32,-1.14663829586803e-06,1
2019-01-30,33,5.344684223018703e-05,2
2019-01-30,34,-0.16499966014012557,8
2019-01-30,35,0.44922440981905165,2
2019-01-30,36,-0.00019444030430075068,3
2019-01-30,39,0.003250899622678697,6
2019-01-30,40,-0.4932479166014332,2
2019-01-30,41,-0.005975726966426009,2
2019-01-30,42,-0.004304678794142092,1
2019-01-30,43,-7.1086818707044586e-06,1
2019-01-30,44,0.028446745343356384,5
2019-01-30,45,0.03287383428144371,3
2019-01-30,46,-0.24908554704228436,3
2019-01-30,47,-0.0007253227972796594,2
2019-01-30,48,-0.00017743412234949574,1
2019-01-30,49,0.08397007108548386,10
2019-01-30,50,-0.1812043134123087,1
2019-01-30,51,-4.801085111694192e-06,1
2019-01-30,52,-0.5011172671348163,2
2019-03-20,0,-0.2918244966349448,7
2019-03-20,1,0.9838271599346173,4
2019-03-20,2,0.36472420453090343,7
2019-03-20,3,0.33273049138072813,3
2019-03-20,4,-0.4641624670148303,4
2019-03-20,5,-0.1787093589664437,4
2019-03-20,6,0.49692234998292406,2
2019-03-20,7,0.24875684624232514,8
2019-03-20,8,0.5196949589590076,1
2019-03-20,9,-0.31257196248863767,3
2019-03-20,10,0.24157090105602816,7
2019-03-20,11,-0.0004516707484825133,2
2019-03-20,12,-0.016772844395268292,5
2019-03-20,13,0.31095941066676114,10
2019-03-20,15,-0.15303055429399137,6
2019-03-20,16,0.18745092043343448,4
2019-03-20,17,-0.22837262167272598,3
2019-03-20,18,-0.0001714561835939321,2
2019-03-20,21,0.05156917103706826,4
2019-03-20,25,-0.5090659121692624,2
2019-03-20,26,0.49970557362995294,2
2019-03-20,27,0.4981871218887459,4
2019-03-20,29,-0.0001631094981651889,3
2019-03-20,30,-0.0003096489654126344,1
2019-03-20,32,-0.005314967869708198,3
2019-03-20,34,-0.01587073691189289,1
2019-03-20,36,-0.0002986927211168222,1
2019-03-20,38,-0.025473400571058846,2
2019-03-20,39,0.1263665827498528,8
2019-03-20,40,-0.0004896038988704277,1
2019-03-20,43,-0.44951521791517735,1
2019-03-20,45,-0.15441801813536435,3
2019-03-20,47,-0.00017430705338483676,1
2019-03-20,48,-3.9103171047827345e-05,1
2019-03-20,49,-0.0006831428736404632,1
2019-03-20,50,-0.0001779519652700401,1
2019-03-20,51,-0.43740823704138165,2
2019-03-20,52,-0.9826428480446339,1
2019-05-01,0,-0.36288327082588123,10
2019-05-01,1,-0.5002927639381021,2
2019-05-01,2,0.05254402952463738,4
2019-05-01,3,-0.0009290884049732995,2
2019-05-01,4,-0.12677871977211908,1
2019-05-01,5,-0.09182248360833514,11
2019-05-01,6,-0.001471620819434823,3
2019-05-01,7,0.164743009837238,6
2019-05-01,8,-0.999974646935641,1
2019-05-01,9,0.49963925746167054,6
2019-05-01,10,0.7999219080353809,5
2019-05-01,11,-0.011885652429555194,2
2019-05-01,12,-0.01272512456205277,2
2019-05-01,15,0.00017815596947912127,1
2019-05-01,16,0.9999999639695254,1
2019-05-01,17,-0.21679643101799684,2
2019-05-01,18,-0.010616193030728027,1
2019-05-01,21,0.5000861461552719,4
2019-05-01,23,1.6734720631461641e-07,4
2019-05-01,24,0.3319363020273694,6
2019-05-01,26,-0.9999636849799458,1
2019-05-01,27,0.42512924010225106,2
2019-05-01,28,0.9999635329168086,1
2019-05-01,29,-0.0006914543129520704,3
2019-05-01,31,-0.012307805009186268,1
2019-05-01,32,0.018009620223892853,1
2019-05-01,33,0.0006699036275676917,1
2019-05-01,34,-0.019444612441407116,5
2019-05-01,35,0.9999996114126581,1
2019-05-01,36,-0.00023690425586408992,4
2019-05-01,37,-0.041515468154102564,2
2019-05-01,38,0.18943372548895354,2
2019-05-01,39,-1.6067508909145545e-05,1
2019-05-01,40,-1.3381978181570275e-05,2
2019-05-01,41,-0.0017222833630512469,1
2019-05-01,43,-0.01065713248681277,1
2019-05-01,44,-0.0006715757197355288,2
2019-05-01,45,0.6666454986223584,3
2019-05-01,49,6.145942499280466e-05,2
2019-05-01,51,-0.0025731244022608735,3
2019-05-01,52,-0.04228815004682929,4
2019-06-19,0,-0.6605307088753177,7
2019-06-19,1,0.09168041469683352,12
2019-06-19,2,0.0990373414970491,9
2019-06-19,3,0.10854287876318267,5
2019-06-19,5,0.49924526711401995,2
2019-06-19,6,0.2632935865476611,4
2019-06-19,7,-0.0004668447286579891,4
2019-06-19,8,0.11182124772528823,6
2019-06-19,9,-0.0002681746648913001,3
2019-06-19,10,-4.6121504055918194e-06,1
2019-06-19,11,-1.0788412467377384e-05,1
2019-06-19,12,-0.0011141074510711796,7
2019-06-19,13,-0.1365290582990184,8
2019-06-19,15,-0.00010294615640304983,2
2019-06-19,17,-0.27604289225914724,10
2019-06-19,18,-0.01230998088431079,1
2019-06-19,19,-0.00045478160541279067,1
2019-06-19,20,-3.498499381748843e-06,1
2019-06-19,21,0.999891940340369,2
2019-06-19,22,-7.03552882441727e-06,1
2019-06-19,23,-8.229097335288316e-05,2
2019-06-19,25,-0.1491722359696863,7
2019-06-19,26,0.33691291061404627,2
2019-06-19,27,-0.4686541614255475,2
2019-06-19,28,-0.4226722694002092,1
2019-06-19,29,-0.017484953325038077,1
2019-06-19,30,-1.1159351174683252e-05,1
2019-06-19,31,0.015265341858821557,2
2019-06-19,32,-0.00022416726642404683,1
2019-06-19,33,0.14381777632002013,3
2019-06-19,35,0.4214094178751111,1
2019-06-19,36,0.00010093558278256864,2
2019-06-19,40,-0.001024589869302872,1
2019-06-19,42,-0.9584349608994671,1
2019-06-19,44,0.499813721126813,2
2019-06-19,45,-0.6665567415608962,3
2019-06-19,46,-0.0018983657000717358,1
2019-06-19,50,-0.6459055795348831,1
2019-06-19,51,0.0005334661109372973,1
2019-06-19,53,-0.4321792721748352,1
2019-07-31,0,-0.4996654945597925,2
2019-07-31,2,0.33317254775726357,17
2019-07-31,3,0.21432639675670848,3
2019-07-31,5,-0.6225105538778735,3
2019-07-31,6,-0.0032995466877764556,5
2019-07-31,7,0.14136846228511196,7
2019-07-31,8,-0.0880376278676392,7
2019-07-31,9,0.1555853566457667,7
2019-07-31,10,0.13283237496041927,7
2019-07-31,12,-0.0020622075817110876,6
2019-07-31,13,0.22398866340245505,2
2019-07-31,15,-0.0011987220250375685,2
2019-07-31,17,-0.20312593845804935,9
2019-07-31,18,-0.00479497103765425,2
2019-07-31,22,-0.00395007509367673,2
2019-07-31,23,-1.860669305386864e-05,2
2019-07-31,24,-0.2888023389120349,4
2019-07-31,25,-0.0002936004078470944,4
2019-07-31,26,-0.5000056199365872,2
2019-07-31,29,0.6666305396248688,3
2019-07-31,30,-0.00024584538785650995,3
2019-07-31,31,0.9999189582115378,1
2019-07-31,32,0.3873600900933525,1
2019-07-31,34,-0.9999826599245019,2
2019-07-31,36,-0.00632802894000406,4
2019-07-31,37,0.009440257483220194,1
2019-07-31,39,0.0853500550147146,1
2019-07-31,41,-0.00027348368712409865,1
2019-07-31,42,-0.9999981333513119,1
2019-07-31,43,-0.04722899249567192,4
2019-07-31,44,0.003876087481567462,3
2019-07-31,45,0.3359762691984362,6
2019-07-31,48,-0.0018716131198743824,1
2019-07-31,52,0.00012724513362627476,1
2019-09-18,0,-0.00027268346821074374,1
2019-09-18,1,0.9981553828038159,1
2019-09-18,2,-0.2745836576690663,14
2019-09-18,3,0.2533849479974819,4
2019-09-18,6,0.3968651774943055,3
2019-09-18,7,0.29643888991576617,10
2019-09-18,8,-0.3051239752279069,8
2019-09-18,9,0.1573988605716222,12
2019-09-18,10,-0.03474656334315218,4
2019-09-18,11,-0.19985443116486296,5
2019-09-18,12,-0.03144783858887953,6
2019-09-18,13,0.3310200105365908,3
2019-09-18,15,-0.005022587984356619,4
2019-09-18,16,0.14938487983433846,6
2019-09-18,17,-0.7324470658195423,4
2019-09-18,20,-0.31914727611148425,3
2019-09-18,23,-5.547362263177054e-06,3
2019-09-18,24,0.24820610307705238,4
2019-09-18,25,0.49998908734753655,2
2019-09-18,26,-0.6390704998866946,3
2019-09-18,28,0.9999999942007085,2
2019-09-18,29,0.03785792472572247,4
2019-09-18,30,-0.027691653954580175,2
2019-09-18,31,0.19510044203343568,2
2019-09-18,32,0.2499938513097042,4
2019-09-18,33,0.48945313161493686,2
2019-09-18,34,0.13904412491856633,4
2019-09-18,35,-0.31349648523610085,1
2019-09-18,36,-4.342145358293692e-05,1
2019-09-18,37,0.9994565906599746,1
2019-09-18,38,-0.032615539501421154,1
2019-09-18,39,-0.5000215028966934,2
2019-09-18,40,-7.384556766965034e-06,1
2019-09-18,41,-0.0007886748335295124,2
2019-09-18,44,-0.00018558093643150642,2
2019-09-18,46,-0.20212523047833314,5
2019-09-18,49,-0.009748265112932586,4
2019-09-18,50,0.0009222413646057248,1
2019-09-18,52,-0.4997053925229693,2
2019-10-30,0,-0.26782921955620825,9
2019-10-30,1,0.24817182152035988,4
2019-10-30,2,-0.05980802738709257,19
2019-10-30,3,0.09784579336919705,5
2019-10-30,4,-0.48477993286397236,2
2019-10-30,5,0.3997656946878807,9
2019-10-30,6,0.2580082995264727,7
2019-10-30,7,0.09344128044750732,6
2019-10-30,8,-0.032053133216777496,4
2019-10-30,9,0.09191007765413133,10
2019-10-30,10,-0.0013578145483283065,5
2019-10-30,11,5.68616724194726e-05,1
2019-10-30,12,-0.1371840602827774,4
2019-10-30,14,0.999539162974088,1
2019-10-30,15,0.00010710344940889627,2
2019-10-30,16,0.9999155352710716,1
2019-10-30,17,-0.14081816368310066,5
2019-10-30,21,0.9998925814494038,3
2019-10-30,22,-0.0011369912440386543,2
2019-10-30,24,-0.00015805684306613443,2
2019-10-30,25,-3.7277865772011864e-07,1
2019-10-30,26,0.0008601341463503331,2
2019-10-30,28,0.9999948978172324,2
2019-10-30,29,-0.0013580551966327903,2
2019-10-30,30,-0.0020370488055050373,2
2019-10-30,31,-0.0014318707872575942,3
2019-10-30,32,0.4997647200123083,2
2019-10-30,33,0.030327785634653992,1
2019-10-30,34,-0.0031059233006089926,1
2019-10-30,35,-0.007333061630561133,1
2019-10-30,36,-0.00016058266418639278,2
2019-10-30,38,-0.002861232207010289,2
2019-10-30,39,-0.014874445496388944,1
2019-10-30,41,-0.04046733325230889,1
2019-10-30,43,-0.022216727142222226,1
2019-10-30,44,0.9999999899121086,1
2019-10-30,45,-0.00040510075632482767,1
2019-10-30,46,-8.53055657898949e-05,1
2019-10-30,47,-0.011544807872610363,1
2019-10-30,49,-0.1546367910555903,7
2019-10-30,50,-0.0018356350253725395,1
2019-10-30,51,-0.6408247497747652,1
2019-10-30,52,0.32359983458242897,3
2019-12-11,0,-0.13443365933900683,14
2019-12-11,1,0.4027311719589017,11
2019-12-11,2,-0.021861741062540723,12
2019-12-11,3,0.14079926730624592,8
2019-12-11,4,-0.11891897796279711,9
2019-12-11,5,-0.1389810628141049,5
2019-12-11,6,-0.0013911557390997586,8
2019-12-11,8,-0.12186238647935473,6
2019-12-11,9,0.20167034364640202,9
2019-12-11,10,-0.07050301398126635,4
2019-12-11,11,0.12539360957214285,4
2019-12-11,12,-0.24243194168388982,4
2019-12-11,13,-0.0007511100160115802,2
2019-12-11,16,0.08571242334818407,2
2019-12-11,18,-0.09756892506735919,6
2019-12-11,21,0.13223205436952412,1
2019-12-11,22,-0.0001501968213043862,3
2019-12-11,24,-0.00012400037322398325,3
2019-12-11,26,-0.2808457233007045,7
2019-12-11,27,0.10221530893749207,11
2019-12-11,28,-0.06084323672668764,6
2019-12-11,29,-6.974486018407333e-05,1
2019-12-11,32,0.027117935907881474,1
2019-12-11,33,0.16200548969209194,1
2019-12-11,35,-0.0001367023869534023,1
2019-12-11,36,-0.00010288104330413717,2
2019-12-11,37,-0.0001398720487486571,1
2019-12-11,38,-0.9239952627685852,1
2019-12-11,39,-0.9913805538089946,1
2019-12-11,40,-3.1581332677887985e-06,1
2019-12-11,41,-0.06906570307910442,2
2019-12-11,43,0.32517719090537867,2
2019-12-11,44,0.0071004106393957045,1
